TR:liver:CellLine,TR:dme,TR:inhba,TR:adipoq,TR:tnfsf13b,TR:defb1,TR:btc,TR:bmp2,TR:bmp4,TR:bmp7,TR:cd40lg,TR:egf,TR:ccl11,TR:epgn,TR:ereg,TR:fgf23,TR:fgf4,TR:fgf2,TR:fstl1,TR:lgals1,TR:lgals3,TR:csf3,TR:gdf5,TR:gdnf,TR:csf2,TR:cxcl1,TR:hbegf,TR:nrg1,TR:hgf,TR:hksa,TR:ifn1cluster,TR:ifnb1,TR:ifng,TR:igf1,TR:il10,TR:il12,TR:il13,TR:il17a,TR:il19,TR:il1a,TR:il1b,TR:il2,TR:il22,TR:il3,TR:il4,TR:il6,TR:il7,TR:il8,TR:imiquimod,TR:ins,TR:cxcl10,TR:cxcl11,TR:lep,TR:tnfsf14,TR:lps,TR:ccl2,TR:csf1,TR:mia,TR:ccl4,TR:odn2006,TR:osm,TR:pam3csk4,TR:pdgfb,TR:polyic,TR:tnfsf11,TR:ccl5,TR:rln2,TR:rln3,TR:cxcl12,TR:ssrna40,TR:flagellin,TR:tgfa,TR:tgfb1,TR:tnf,TR:lta,TR:tnfsf10,TR:tnfsf12,TR:vegf121,TR:wnt1,TR:dmsoi,DA:akt,DA:creb,DA:egfr,DA:erk,DA:gsk3,DA:hsp27,DA:ikb,DA:irs1s,DA:jnk,DA:map2k1,DA:mapk14,DA:rps6ka1,DA:rps6kb1,DA:stat3,DV:akt,DV:creb,DV:egfr,DV:erk,DV:gsk3,DV:hsp27,DV:ikb,DV:irs1s,DV:jnk,DV:map2k1,DV:mapk14,DV:rps6ka1,DV:rps6kb1,DV:stat3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.27108,0.28117,0.087883,0.072285,0.19072,0.12542,0.23512,0.33919,0.0023371,0.46195,0.00018523,0.4295,0.37838,0.23024
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.058478,0.065325,0.048033,0.012438,0.1135,0.050556,0.091183,0.051349,0.0013951,0.16479,0.00016495,0.057558,0.11574,0.049703
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.079134,0.050741,0.019137,0.030645,0.036711,0.041084,0.033716,0.02056,0.0018209,0.20163,0.00024408,0.086631,0.039023,0.088258
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.039837,0.082446,0.0034189,0.020077,0.1664,0.056836,0.05544,0.061436,0.0022672,0.14161,0.00019604,0.099081,0.043092,0.039872
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0095965,0.22196,0.025165,0.021865,0.25596,0.064716,0.24025,0.0036747,0.0018803,0.21383,0.0004219,0.049391,0.014716,0.02693
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.060636,0.13423,0.038757,0.026622,0.022293,0.73619,0.99255,0.85348,0.0029554,0.48188,0.00083451,0.23497,0.89516,0.472
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.036518,0.23793,0.30144,0.018724,0.04448,0.7471,0.97633,0.8455,0.0068642,0.47828,0.0016513,0.21856,0.86449,0.38673
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.023908,0.28629,0.045642,0.039954,0.22616,0.057511,0.16664,0.3936,0.0021322,0.25033,0.000075878,0.14546,0.3168,0.14421
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.23128,0.029487,0.11134,0.039391,0.26389,0.058045,0.16011,0.13192,0.002067,0.14432,0.00034874,0.21167,0.19408,0.14228
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.089154,0.17686,0.021932,0.042264,0.16081,0.076079,0.092226,0.11905,0.0021989,0.3265,0.00055247,0.20262,0.11671,0.12437
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.11224,0.16016,0.0099204,0.013705,0.26616,0.034915,0.083841,0.11822,0.0013951,0.23309,0.00034874,0.10139,0.13638,0.089715
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.080674,0.15081,0.063305,0.13734,0.21442,0.051202,0.069003,0.22888,0.0027906,0.69195,0.00046251,0.65505,0.30332,0.97868
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.029059,0.03232,0.075433,0.024558,0.086085,0.024248,0.057339,0.082356,0.0013951,0.18201,0.00024408,0.089467,0.039738,0.062612
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.044366,0.036391,0.070919,0.010593,0.04244,0.043236,0.04461,0.095606,0.0012127,0.10437,0.00012154,0.042057,0.032573,0.04219
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17506,0.059193,0.089708,0.0059657,0.10169,0.039268,0.079241,0.053819,0.00018523,0.11486,0.00013772,0.047954,0.153,0.050703
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.12167,0.046213,0.023071,0.026199,0.14114,0.069174,0.11524,0.089175,0.0024816,0.1113,0.00009999,0.075861,0.1842,0.043989
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.13778,0.073561,0.076093,0.048441,0.205,0.075934,0.059676,0.06885,0.0012127,0.18663,0.0010487,0.15812,0.086184,0.059569
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.053961,0.029487,0.013828,0.012195,0.070942,0.051045,0.058111,0.050864,0.00025736,0.16116,0.000065606,0.065997,0.081282,0.065757
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.038645,0.018235,0.025945,0.0078592,0.10457,0.066994,0.056384,0.033957,0.00062808,0.10551,0.00018523,0.05388,0.042386,0.031008
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.35382,0.077922,0.059569,0.16084,0.52825,0.12148,0.19325,0.15792,0.0049073,0.32371,0.0013015,0.35633,0.24684,0.16564
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.09669,0.04197,0.025475,0.020779,0.10603,0.10844,0.24716,0.095606,0.00018523,0.1782,0.00030045,0.10216,0.12421,0.090204
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.06805,0.031355,0.11388,0.0059657,0.037442,0.023354,0.059282,0.012423,0.000093489,0.10437,0.00009999,0.019958,0.042386,0.03197
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.089402,0.060688,0.13912,0.021865,0.13349,0.069819,0.059282,0.053819,0.00052885,0.12593,0.000075878,0.082485,0.063679,0.047104
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.034518,0.053461,0.057896,0.0085794,0.014238,0.030819,0.043329,0.014477,0.00024408,0.078882,0.00009999,0.030756,0.068146,0.033705
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24369,0.077037,0.036903,0.044056,0.11813,0.12737,0.24499,0.15166,0.0014438,0.32464,0.00055247,0.17341,0.18247,0.20054
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.29943,0.28629,0.010561,0.077479,0.52605,0.10829,0.33649,0.26675,0.001941,0.23565,0.00020732,0.36157,0.28924,0.1534
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.14957,0.015779,0.041991,0.0082135,0.013342,0.10568,0.040237,0.093792,0.00014639,0.09556,0.000019753,0.10216,0.13491,0.04102
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.035575,0.038556,0.072831,0.011034,0.092,0.035432,0.056956,0.025675,0.0004219,0.18354,0.000087311,0.1053,0.057908,0.037644
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.10288,0.065325,0.14882,0.0062548,0.053788,0.030421,0.072313,0.054323,0.00046251,0.17593,0.00016495,0.093829,0.067319,0.053088
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.14062,0.017913,0.021654,0.027918,0.1075,0.053888,0.15653,0.18633,0.00033204,0.13234,0.000070602,0.096808,0.19598,0.030066
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0072313,0.028583,0.056799,0.0085794,0.037075,0.024241,0.05249,0.028148,0.00020732,0.098809,0.000065606,0.019704,0.015095,0.018433
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.044652,0.14303,0.083598,0.048441,0.1664,0.037916,0.066428,0.026278,0.0021989,0.21218,0.0007112,0.1093,0.093965,0.13162
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.16218,0.086183,0.036499,0.018397,0.11813,0.085878,0.15939,0.11331,0.0007112,0.18509,0.000026379,0.12797,0.12221,0.076694
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.060636,0.04197,0.14783,0.012438,0.069251,0.059766,0.086329,0.049666,0.00046251,0.15686,0.00019604,0.052354,0.080508,0.058085
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.10038,0.026835,0.046588,0.011259,0.074405,0.069462,0.055065,0.01666,0.00038401,0.078408,0.00009999,0.068379,0.068632,0.049045
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.10824,0.048765,0.063893,0.006109,0.081655,0.052011,0.065164,0.028954,0.00048389,0.14026,0.000114,0.090907,0.053494,0.070668
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.070577,0.055564,0.010726,0.0070231,0.038183,0.4867,0.86341,0.20356,0.00034874,0.16116,0.00025736,0.067778,0.39843,0.11621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.58258,0.59198,0.99969,0.75781,0.20708,0.46424,0.083594,0.96892,0.002067,0.99997,0.00052885,0.99617,0.97418,0.95039
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.23436,0.20187,0.043336,0.042264,0.39086,0.094591,0.30266,0.21523,0.0064033,0.43525,0.0013015,0.43725,0.30657,0.18562
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.071827,0.22512,0.026742,0.0093472,0.18672,0.13638,0.75296,0.14368,0.0015974,0.16116,0.00030045,0.15912,0.098276,0.096714
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.064942,0.01549,0.0063154,0.0459,0.17787,0.060402,0.068786,0.057938,0.0013951,0.18663,0.00025736,0.094568,0.055642,0.063779
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.023675,0.0019105,0.10235,0.0033993,0.014238,0.015269,0.015252,0.012601,0.00023132,0.065037,0.00003164,0.0149,0.00048484,0.0081064
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.086052,0.12694,0.016382,0.0082135,0.098163,0.21513,0.40124,0.29316,0.00093701,0.17218,0.000087311,0.20939,0.33516,0.11281
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.034736,0.070189,0.015824,0.019056,0.10027,0.035035,0.047083,0.015593,0.00090185,0.16846,0.00016495,0.10609,0.066159,0.040157
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.089982,0.075286,0.0011147,0.012934,0.24035,0.046745,0.076188,0.036196,0.00083451,0.23309,0.000075878,0.13702,0.16145,0.090695
